"video_name","emoji_code","pid_1","pid_1_jitteryFlag","pid_1_rank1","pid_1_rank2","pid_1_ratings","pid_1_timestamp","pid_2","pid_2_jitteryFlag","pid_2_rank1","pid_2_rank2","pid_2_ratings","pid_2_timestamp","pid_3","pid_3_jitteryFlag","pid_3_rank1","pid_3_rank2","pid_3_ratings","pid_3_timestamp","pid_4","pid_4_jitteryFlag","pid_4_rank1","pid_4_rank2","pid_4_ratings","pid_4_timestamp","variant"
"LM_Y_008--3db15e27-7cd9-4f3b-b385-3b7c70c39e80_1fae2.mp4","1fae2","fb21b9b5-f243-44e6-87f0-dbf3b9d318f2","false","Surprised","Shocked","""{""""Embarrassed"""":0,""""Gasping"""":0,""""Shocked"""":3,""""Surprised"""":3}""","2025-07-17T01:51:47.553Z","497d04bd-6026-46eb-b157-501c3507af97","false","Shocked","Surprised","""{""""Embarrassed"""":0,""""Gasping"""":0,""""Shocked"""":3,""""Surprised"""":1}""","2025-07-21T19:09:24.217Z","80ab7bf1-ec9b-415e-aa45-d18e8440279e","false","Shocked","Surprised","""{""""Embarrassed"""":3,""""Gasping"""":0,""""Shocked"""":1,""""Surprised"""":3}""","2025-07-26T18:09:03.438Z","","","","","","","LM_Y_008"
"LF_Y_001--c801630f-eac5-443b-a33e-a3714981a1c3_1f60d.mp4","1f60d","92e464f7-f3ed-4e82-b1c1-1c31dcc84e66","false","Admiring","In love","""{""""Admiring"""":2,""""Awestruck"""":2,""""In love"""":2}""","2025-06-08T06:09:18.838Z","e21c35df-e2ec-48ac-a348-07b841d684bc","false","Admiring","In love","""{""""Admiring"""":3,""""Awestruck"""":2,""""In love"""":2}""","2025-06-08T15:33:31.516Z","2f7653b4-03ad-4672-95ee-4baa27fb7257","false","In love","Admiring","""{""""Admiring"""":3,""""Awestruck"""":1,""""In love"""":3}""","2025-07-25T21:32:05.945Z","","","","","","","LF_Y_001"
"WF_Y_003--56d8e699-b3cc-4d22-851f-e8fe6212797a_1f62f.mp4","1f62f","a47e1a38-5e46-42dd-b556-ecf12d97c7c6","false","Amazed","Surprised","""{""""Amazed"""":3,""""Engaged"""":3,""""Shocked"""":3,""""Surprised"""":3}""","2025-06-08T01:14:12.890Z","868e9314-6e23-4f3e-ab58-584674c36458","false","Amazed","Surprised","""{""""Amazed"""":3,""""Engaged"""":0,""""Shocked"""":2,""""Surprised"""":2}""","2025-06-09T16:19:49.889Z","aebe3d13-2e5e-4e7c-8301-1e96ca8f798e","false","Shocked","Surprised","""{""""Amazed"""":2,""""Engaged"""":1,""""Shocked"""":3,""""Surprised"""":2}""","2025-07-30T15:24:41.060Z","","","","","","","WF_Y_003"
"AF_Y_001--c552bf0f-b467-454f-bdb7-6bb592d3d752_1f634.mp4","1f634","59bd1974-100a-49f1-b2c5-111f66f377db","false","Tired","Bored","""{""""Bored"""":1,""""Sleepy"""":0,""""Tired"""":2}""","2025-06-06T23:48:14.289Z","8acb56f3-87e3-4997-a5bd-df69a89fd92e","false","Tired","None","""{""""Bored"""":0,""""Sleepy"""":0,""""Tired"""":1}""","2025-06-19T15:27:26.602Z","bbf8e9a9-1cc3-408c-990a-5aa628a83b0e","false","Tired","Sleepy","""{""""Bored"""":1,""""Sleepy"""":2,""""Tired"""":2}""","2025-07-30T17:41:06.459Z","","","","","","","AF_Y_001"
"AM_Y_003--dd3738f4-faef-4159-b129-8461434ffa79_1f9d0.mp4","1f9d0","42510fc6-e494-4d4e-9a78-d4c94afaf343","false","Confused","Questioning","""{""""Confused"""":3,""""Curious"""":1,""""Questioning"""":3,""""Skeptical"""":3,""""Thinking"""":2}""","2025-06-03T05:02:32.961Z","bfa991ba-d7e7-4aca-a84c-b86dc6f35cf8","false","Confused","Skeptical","""{""""Confused"""":3,""""Curious"""":1,""""Questioning"""":2,""""Skeptical"""":2,""""Thinking"""":1}""","2025-06-06T22:00:28.946Z","","","","","","","","","","","","","AM_Y_003"
"AF_Y_003--9c341823-510c-41c2-ba89-eacd03d285c9_1f62d.mp4","1f62d","1f3ebda8-cb7c-4fbf-82ea-b08283c324b6","false","Crying","Sad","""{""""Crying"""":3,""""Devastated"""":1,""""Laughing"""":0,""""Sad"""":2}""","2025-07-22T04:19:36.723Z","1e22353c-e2f8-4fcb-a527-cc7600056449","false","Crying","Sad","""{""""Crying"""":3,""""Devastated"""":1,""""Laughing"""":1,""""Sad"""":2}""","2025-07-22T23:07:50.136Z","","","","","","","","","","","","","AF_Y_003"
"AF_Y_008--d3e8649a-4bf5-41f2-b4f1-ebaf4151d15d_1f608.mp4","1f608","905d7461-52f5-4737-9b41-ff1c7af28953","false","Mischievous","None","""{""""Devious"""":0,""""Evil"""":0,""""Mischievous"""":2}""","2025-06-03T06:13:28.249Z","f5703527-73bd-4857-8592-1ecc378ed1f3","false","Mischievous","Devious","""{""""Devious"""":1,""""Evil"""":0,""""Mischievous"""":2}""","2025-06-06T05:10:54.247Z","de7a38db-8d97-4ec8-8acf-5c288d13a8c7","false","None","None","""{""""Devious"""":0,""""Evil"""":0,""""Mischievous"""":0}""","2025-07-28T03:37:16.286Z","","","","","","","AF_Y_008"
"AM_Y_003--9ebf5a81-bf77-489f-96d6-f8c4d4d8b81a_1f633.mp4","1f633","df4cf658-b0c5-4746-827f-f8f93938377c","false","Shocked","Surprised","""{""""Embarrassed"""":1,""""Flustered"""":1,""""Shocked"""":2,""""Shy"""":1,""""Surprised"""":2}""","2025-06-10T21:23:47.171Z","602895b0-e430-4697-8d93-3ecd1a0315ff","false","Embarrassed","Shy","""{""""Embarrassed"""":3,""""Flustered"""":0,""""Shocked"""":0,""""Shy"""":3,""""Surprised"""":0}""","2025-06-18T05:37:21.120Z","","","","","","","","","","","","","AM_Y_003"
"AF_Y_001--87c3c924-1f3c-4e3a-9ba6-901fa5d5858e_1f605.mp4","1f605","b72655bc-c5f1-4505-9b23-e7506dfc3397","false","Happy","Awkward","""{""""Awkward"""":2,""""Embarrassed"""":1,""""Happy"""":3,""""Nervous"""":1,""""Relieved"""":1}""","2025-06-03T08:45:32.660Z","4f47abd3-1937-4c6f-923d-490ec354a170","false","Embarrassed","Nervous","""{""""Awkward"""":0,""""Embarrassed"""":2,""""Happy"""":0,""""Nervous"""":1,""""Relieved"""":0}""","2025-06-08T00:41:25.775Z","2f7653b4-03ad-4672-95ee-4baa27fb7257","false","Awkward","Nervous","""{""""Awkward"""":3,""""Embarrassed"""":1,""""Happy"""":0,""""Nervous"""":1,""""Relieved"""":0}""","2025-07-25T21:28:01.836Z","","","","","","","AF_Y_001"
"AM_Y_004--9ebf5a81-bf77-489f-96d6-f8c4d4d8b81a_1f929.mp4","1f929","df4cf658-b0c5-4746-827f-f8f93938377c","false","Awestruck","Surprised","""{""""Amazed"""":2,""""Awestruck"""":2,""""Excited"""":1,""""Surprised"""":2}""","2025-06-10T21:19:50.624Z","c1199110-c36c-4740-bf6d-954c65de5779","false","Excited","None","""{""""Amazed"""":0,""""Awestruck"""":0,""""Excited"""":1,""""Surprised"""":0}""","2025-06-18T21:03:48.578Z","9d01a108-329a-45c5-bb7b-95bca1fc5fa8","false","Amazed","Excited","""{""""Amazed"""":2,""""Awestruck"""":0,""""Excited"""":1,""""Surprised"""":3}""","2025-07-29T08:07:01.859Z","","","","","","","AM_Y_004"
"WF_Y_001--c2ef6925-ce5a-4da1-b4b6-78ee639a66ae_1f929.mp4","1f929","c5abcf27-1432-41eb-8124-f1f269591ee7","false","Awestruck","Excited","""{""""Amazed"""":2,""""Awestruck"""":3,""""Excited"""":3,""""Surprised"""":2}""","2025-06-09T20:52:23.838Z","c5a65427-cc5c-4950-9f73-645b897e45b0","false","Amazed","Awestruck","""{""""Amazed"""":2,""""Awestruck"""":1,""""Excited"""":0,""""Surprised"""":0}""","2025-06-11T01:02:21.602Z","1048fed2-3a2e-4987-ba40-b600cfe41f12","false","None","None","""{""""Amazed"""":0,""""Awestruck"""":0,""""Excited"""":0,""""Surprised"""":0}""","2025-07-26T19:39:37.667Z","","","","","","","WF_Y_001"
"LF_Y_002--3bde0305-5f4a-408c-bf09-db287f45592d_1f60c.mp4","1f60c","3edcbd82-40fd-4850-ad52-334dc0c69c1c","false","Relaxed","None","""{""""Content"""":0,""""Proud"""":0,""""Relaxed"""":1,""""Satisfied"""":0}""","2025-06-03T17:32:36.307Z","6905461d-ce95-483f-8b40-51088379cfd6","false","Relaxed","None","""{""""Content"""":0,""""Proud"""":0,""""Relaxed"""":3,""""Satisfied"""":0}""","2025-06-04T22:10:30.882Z","682b0f71-a8a9-41b2-873d-77ecf5fa1ce0","false","Relaxed","Content","""{""""Content"""":2,""""Proud"""":0,""""Relaxed"""":3,""""Satisfied"""":1}""","2025-06-06T07:06:31.587Z","","","","","","","LF_Y_002"
"AF_Y_007--2a4be810-a53e-4549-8276-d1299e449b04_1f633.mp4","1f633","d556cf53-93bd-4f20-a141-3f2fa14112e3","false","Shy","Embarrassed","""{""""Embarrassed"""":1,""""Flustered"""":0,""""Shocked"""":0,""""Shy"""":2,""""Surprised"""":0}""","2025-06-17T21:46:42.751Z","947cc131-fe93-46e9-a197-ab33d911e134","false","None","None","""{""""Embarrassed"""":0,""""Flustered"""":0,""""Shocked"""":0,""""Shy"""":0,""""Surprised"""":0}""","2025-07-01T08:29:44.646Z","7bf65ab6-0a84-4ba5-890b-f4a6322e5644","false","Shy","Flustered","""{""""Embarrassed"""":1,""""Flustered"""":2,""""Shocked"""":0,""""Shy"""":2,""""Surprised"""":0}""","2025-07-26T05:53:38.070Z","","","","","","","AF_Y_007"
"WF_Y_006--b0dc1945-a42b-42fe-a691-c2468dda91a4_1f612.mp4","1f612","5ffa7e31-122d-4948-88e1-b8be844b8839","false","Judgmental","Unimpressed","""{""""Annoyed"""":1,""""Disgust"""":0,""""Judgmental"""":3,""""Side eye"""":3,""""Unimpressed"""":3}""","2025-06-12T04:46:23.151Z","c5eea1ec-087b-465d-8043-d562e37c68f2","false","Judgmental","Unimpressed","""{""""Annoyed"""":0,""""Disgust"""":0,""""Judgmental"""":2,""""Side eye"""":0,""""Unimpressed"""":1}""","2025-06-16T02:49:15.760Z","","","","","","","","","","","","","WF_Y_006"
"WF_Y_003--d6e2ba28-61da-4b7a-b35b-2acfc0d0105f_1f601.mp4","1f601","00ee9184-100b-4b8c-ab76-0db00725c083","false","Awkward","Smiling","""{""""Awkward"""":1,""""Excited"""":0,""""Happy"""":0,""""Overjoyed"""":0,""""Smiling"""":1}""","2025-06-02T23:43:03.238Z","9d9839c2-1c4d-4cc1-bda7-b38bcef6e4d1","false","Happy","Smiling","""{""""Awkward"""":1,""""Excited"""":1,""""Happy"""":2,""""Overjoyed"""":1,""""Smiling"""":2}""","2025-06-03T18:02:59.269Z","ef504269-68b3-4eae-9e52-9c2563372c16","false","Awkward","Smiling","""{""""Awkward"""":3,""""Excited"""":1,""""Happy"""":2,""""Overjoyed"""":1,""""Smiling"""":3}""","2025-06-05T22:39:36.975Z","debad719-7e36-41b8-aa24-f5f1b5d6b2c7","false","Excited","Smiling","""{""""Awkward"""":0,""""Excited"""":2,""""Happy"""":2,""""Overjoyed"""":0,""""Smiling"""":2}""","2025-06-06T04:07:20.219Z","WF_Y_003"
"AF_Y_006--d3e8649a-4bf5-41f2-b4f1-ebaf4151d15d_1f605.mp4","1f605","3edcbd82-40fd-4850-ad52-334dc0c69c1c","false","Awkward","Nervous","""{""""Awkward"""":3,""""Embarrassed"""":1,""""Happy"""":0,""""Nervous"""":2,""""Relieved"""":0}""","2025-06-03T17:33:37.392Z","f975f711-85fe-4d7a-80a9-3624630d9361","false","Awkward","Nervous","""{""""Awkward"""":3,""""Embarrassed"""":1,""""Happy"""":0,""""Nervous"""":2,""""Relieved"""":0}""","2025-06-06T04:13:14.580Z","de7a38db-8d97-4ec8-8acf-5c288d13a8c7","false","Awkward","Nervous","""{""""Awkward"""":3,""""Embarrassed"""":1,""""Happy"""":0,""""Nervous"""":1,""""Relieved"""":0}""","2025-07-28T03:23:24.538Z","","","","","","","AF_Y_006"
"LF_Y_002--20ee2d9f-1dad-4fa0-b8f1-2fe7a82aa945_1f928.mp4","1f928","df4cf658-b0c5-4746-827f-f8f93938377c","false","Curious","None","""{""""Confused"""":1,""""Curious"""":2,""""Questioning"""":1,""""Suspicious"""":1}""","2025-06-10T21:22:40.732Z","9daa3c77-8c31-4580-8a6a-e55eab1eabf4","false","Questioning","Suspicious","""{""""Confused"""":1,""""Curious"""":2,""""Questioning"""":3,""""Suspicious"""":2}""","2025-06-15T00:55:58.012Z","48ed3953-0494-4d50-8093-6500a64b7107","false","Questioning","Suspicious","""{""""Confused"""":0,""""Curious"""":1,""""Questioning"""":2,""""Suspicious"""":2}""","2025-06-20T00:46:58.862Z","","","","","","","LF_Y_002"
"WF_Y_005--bfcff2ec-d9aa-4932-b9f9-271a4076d808_1f62c.mp4","1f62c","652c856a-dfbd-4d9e-b647-81f39e8c8728","false","Yikes","Nervous","""{""""Awkward"""":2,""""Embarrassed"""":1,""""Nervous"""":2,""""Scared"""":1,""""Yikes"""":2}""","2025-06-15T19:37:55.550Z","1cac236f-9301-4c04-971e-2a40500d4a5e","false","Yikes","Awkward","""{""""Awkward"""":2,""""Embarrassed"""":2,""""Nervous"""":2,""""Scared"""":0,""""Yikes"""":3}""","2025-06-16T03:40:24.944Z","","","","","","","","","","","","","WF_Y_005"
"AF_Y_008--87c3c924-1f3c-4e3a-9ba6-901fa5d5858e_1f611.mp4","1f611","ddc81c39-35b6-414e-a0b6-b795a9861ffb","false","Unimpressed","Neutral","""{""""Annoyed"""":0,""""Bored"""":1,""""Disappointed"""":0,""""Neutral"""":2,""""Unimpressed"""":2}""","2025-06-30T02:59:01.171Z","bff233d4-8e57-4f57-85eb-a55890dc2ee2","false","Disappointed","Annoyed","""{""""Annoyed"""":1,""""Bored"""":0,""""Disappointed"""":3,""""Neutral"""":0,""""Unimpressed"""":0}""","2025-07-04T19:00:12.471Z","e2149f9d-6268-40b8-90c7-8a377b01fdf8","false","Unimpressed","Bored","""{""""Annoyed"""":1,""""Bored"""":1,""""Disappointed"""":0,""""Neutral"""":1,""""Unimpressed"""":2}""","2025-07-24T19:06:36.419Z","","","","","","","AF_Y_008"
"LM_Y_006--4f9eecfe-d716-46f4-b893-c2607ca1c69d_1f929.mp4","1f929","ee39d611-bc8a-4bfa-9eed-ff5d0493a0df","false","Surprised","Awestruck","""{""""Amazed"""":1,""""Awestruck"""":2,""""Excited"""":2,""""Surprised"""":3}""","2025-06-09T00:23:38.633Z","50bbe260-927d-4558-a2e6-7baabad0c9c5","false","Amazed","Excited","""{""""Amazed"""":2,""""Awestruck"""":0,""""Excited"""":1,""""Surprised"""":1}""","2025-06-10T22:41:10.998Z","a16f053f-c870-47a6-8230-67164d847280","false","Amazed","Excited","""{""""Amazed"""":2,""""Awestruck"""":0,""""Excited"""":2,""""Surprised"""":0}""","2025-07-29T08:52:25.863Z","","","","","","","LM_Y_006"
"AF_Y_004--669bbf99-c9e0-4a41-ab78-651a7e1f177e_1f97a.mp4","1f97a","4dd29f3e-b3e7-405b-a85f-45f994dc65bb","false","Sad","Cute","""{""""Begging"""":0,""""Cute"""":1,""""Pouting"""":2,""""Sad"""":0}""","2025-06-15T20:45:33.300Z","f98ea526-fa8c-4b5c-b495-cb3c35afabcf","false","Pouting","Cute","""{""""Begging"""":0,""""Cute"""":2,""""Pouting"""":2,""""Sad"""":0}""","2025-06-16T21:35:14.685Z","e2149f9d-6268-40b8-90c7-8a377b01fdf8","false","Cute","Pouting","""{""""Begging"""":0,""""Cute"""":1,""""Pouting"""":1,""""Sad"""":0}""","2025-07-24T19:07:16.143Z","","","","","","","AF_Y_004"
"AF_Y_007--3bea4686-b45b-48cf-be24-145325c871a6_1f644.mp4","1f644","09027244-2832-40b8-bbf3-5222d9f88896","false","Rolling eyes","Sarcastic","""{""""Annoyed"""":3,""""Irritated"""":2,""""Rolling eyes"""":3,""""Sarcastic"""":3}""","2025-06-04T07:34:15.533Z","bfa991ba-d7e7-4aca-a84c-b86dc6f35cf8","false","Rolling eyes","Sarcastic","""{""""Annoyed"""":1,""""Irritated"""":0,""""Rolling eyes"""":3,""""Sarcastic"""":2}""","2025-06-06T22:02:19.726Z","9d01a108-329a-45c5-bb7b-95bca1fc5fa8","false","Annoyed","Rolling eyes","""{""""Annoyed"""":3,""""Irritated"""":3,""""Rolling eyes"""":3,""""Sarcastic"""":3}""","2025-07-29T08:07:26.770Z","","","","","","","AF_Y_007"
"AF_Y_005--9c341823-510c-41c2-ba89-eacd03d285c9_1f928.mp4","1f928","13336882-0875-4807-9519-4f04bd398f80","false","Confused","Suspicious","""{""""Confused"""":2,""""Curious"""":0,""""Questioning"""":1,""""Suspicious"""":2}""","2025-06-03T16:28:16.480Z","ee39d611-bc8a-4bfa-9eed-ff5d0493a0df","false","Confused","Questioning","""{""""Confused"""":3,""""Curious"""":1,""""Questioning"""":2,""""Suspicious"""":2}""","2025-06-09T00:20:57.540Z","3377d563-2ebe-4ace-affb-cbefd501ff3d","false","Confused","Questioning","""{""""Confused"""":3,""""Curious"""":1,""""Questioning"""":3,""""Suspicious"""":2}""","2025-07-25T03:28:13.107Z","","","","","","","AF_Y_005"
"LF_Y_001--e0b66f73-3c0a-44b0-a462-3557d2bcf04b_1f631.mp4","1f631","6b854665-0f61-48f4-b0d0-c7a917964c21","false","None","None","""{""""Scared"""":1,""""Shocked"""":1,""""Surprised"""":1,""""Terrified"""":1}""","2025-07-21T01:32:19.599Z","1db9eebd-2560-456b-9349-0ce0730030ae","false","None","None","""{""""Scared"""":0,""""Shocked"""":0,""""Surprised"""":0,""""Terrified"""":0}""","2025-07-21T04:48:45.644Z","","","","","","","","","","","","","LF_Y_001"
"LM_Y_002--17daef2f-e5a9-4a9b-8f40-3cb4ab4e45e1_1f618.mp4","1f618","642bb516-89de-4add-9cd2-045899685f61","false","Flirty","None","""{""""Blowing a kiss"""":0,""""Flirty"""":3,""""Loving"""":1}""","2025-06-05T01:16:04.486Z","02b3f492-8f81-42a2-949d-0a510565e808","false","Flirty","Loving","""{""""Blowing a kiss"""":0,""""Flirty"""":2,""""Loving"""":0}""","2025-06-09T19:59:39.987Z","","","","","","","","","","","","","LM_Y_002"
"AF_Y_008--5df97110-987f-41fe-bd5b-da874089061b_1f62c.mp4","1f62c","1994b83c-5465-4efc-9279-fb7c6bddfc14","false","Yikes","None","""{""""Awkward"""":0,""""Embarrassed"""":0,""""Nervous"""":0,""""Scared"""":0,""""Yikes"""":1}""","2025-06-03T03:38:22.321Z","59bd1974-100a-49f1-b2c5-111f66f377db","false","Awkward","Embarrassed","""{""""Awkward"""":3,""""Embarrassed"""":0,""""Nervous"""":0,""""Scared"""":0,""""Yikes"""":0}""","2025-06-06T23:37:47.208Z","3377d563-2ebe-4ace-affb-cbefd501ff3d","false","Yikes","Nervous","""{""""Awkward"""":2,""""Embarrassed"""":1,""""Nervous"""":2,""""Scared"""":0,""""Yikes"""":3}""","2025-07-25T03:28:02.260Z","","","","","","","AF_Y_008"
"LF_Y_001--30408fa1-fe9b-4554-a24d-483c9958e798_1f928.mp4","1f928","9d9839c2-1c4d-4cc1-bda7-b38bcef6e4d1","false","Confused","Curious","""{""""Confused"""":1,""""Curious"""":1,""""Questioning"""":1,""""Suspicious"""":1}""","2025-06-03T18:02:06.943Z","760656d6-3c08-4a72-be01-9032b000d5ae","false","Suspicious","Questioning","""{""""Confused"""":0,""""Curious"""":1,""""Questioning"""":2,""""Suspicious"""":3}""","2025-06-09T20:49:42.378Z","b20f140f-6981-428e-bb04-2e218e9a1bad","false","Confused","Questioning","""{""""Confused"""":1,""""Curious"""":0,""""Questioning"""":1,""""Suspicious"""":0}""","2025-07-26T23:05:35.098Z","","","","","","","LF_Y_001"
"AF_Y_003--669bbf99-c9e0-4a41-ab78-651a7e1f177e_1f624.mp4","1f624","33d279bb-e726-4f72-a7a2-ebd1c5c64285","false","Angry","Annoyed","""{""""Angry"""":1,""""Annoyed"""":1,""""Frustrated"""":1,""""Furious"""":1}""","2025-06-03T02:02:32.458Z","c40e4293-8471-4874-a828-0f59b19aa6d1","false","Frustrated","Annoyed","""{""""Angry"""":2,""""Annoyed"""":2,""""Frustrated"""":3,""""Furious"""":1}""","2025-06-05T23:14:48.498Z","80ab7bf1-ec9b-415e-aa45-d18e8440279e","false","Annoyed","Frustrated","""{""""Angry"""":3,""""Annoyed"""":2,""""Frustrated"""":3,""""Furious"""":2}""","2025-07-26T18:19:56.681Z","","","","","","","AF_Y_003"
"AF_Y_007--35aa8ca5-d587-4966-83e5-da2214f575bf_1f605.mp4","1f605","c40e4293-8471-4874-a828-0f59b19aa6d1","false","Embarrassed","Nervous","""{""""Awkward"""":2,""""Embarrassed"""":3,""""Happy"""":0,""""Nervous"""":2,""""Relieved"""":0}""","2025-06-05T23:11:11.246Z","868e9314-6e23-4f3e-ab58-584674c36458","false","Awkward","Nervous","""{""""Awkward"""":1,""""Embarrassed"""":0,""""Happy"""":1,""""Nervous"""":1,""""Relieved"""":0}""","2025-06-09T16:16:30.510Z","ff108453-c565-4df8-b5c7-a07143b2bb94","false","Happy","None","""{""""Awkward"""":0,""""Embarrassed"""":0,""""Happy"""":2,""""Nervous"""":0,""""Relieved"""":0}""","2025-07-24T07:06:06.672Z","","","","","","","AF_Y_007"
"AF_Y_002--c552bf0f-b467-454f-bdb7-6bb592d3d752_1f614.mp4","1f614","81390fb0-5316-43d8-862c-c08167cdb46e","false","Disappointed","Ashamed","""{""""Ashamed"""":1,""""Disappointed"""":2,""""Sad"""":1,""""Upset"""":1}""","2025-06-03T07:33:06.618Z","debad719-7e36-41b8-aa24-f5f1b5d6b2c7","false","Ashamed","Disappointed","""{""""Ashamed"""":3,""""Disappointed"""":2,""""Sad"""":1,""""Upset"""":1}""","2025-06-06T04:08:12.950Z","f111ce48-a478-4175-afae-df50870529fb","false","Disappointed","Ashamed","""{""""Ashamed"""":3,""""Disappointed"""":2,""""Sad"""":0,""""Upset"""":1}""","2025-07-29T17:18:27.995Z","","","","","","","AF_Y_002"
"AF_Y_008--517855b3-9211-49bd-a5de-a1c236aa7202_1f618.mp4","1f618","c40e4293-8471-4874-a828-0f59b19aa6d1","false","Blowing a kiss","Flirty","""{""""Blowing a kiss"""":3,""""Flirty"""":3,""""Loving"""":1}""","2025-06-05T23:11:47.235Z","868e9314-6e23-4f3e-ab58-584674c36458","false","Blowing a kiss","None","""{""""Blowing a kiss"""":3,""""Flirty"""":1,""""Loving"""":1}""","2025-06-09T16:09:13.584Z","33becb1e-cb27-42fc-b639-41f034ec9a32","false","Blowing a kiss","None","""{""""Blowing a kiss"""":3,""""Flirty"""":0,""""Loving"""":0}""","2025-07-28T21:03:28.609Z","","","","","","","AF_Y_008"
"LM_Y_006--3db15e27-7cd9-4f3b-b385-3b7c70c39e80_1f60f.mp4","1f60f","4f47abd3-1937-4c6f-923d-490ec354a170","false","Flirty","Smirking","""{""""Flirty"""":1,""""Mischievous"""":1,""""Smirking"""":0,""""Smug"""":0}""","2025-06-08T00:41:55.850Z","9daa3c77-8c31-4580-8a6a-e55eab1eabf4","false","Smug","Smirking","""{""""Flirty"""":1,""""Mischievous"""":1,""""Smirking"""":2,""""Smug"""":3}""","2025-06-15T00:58:15.635Z","fd6d4a17-e255-4c5f-9ae2-9644b4611445","false","Smirking","Mischievous","""{""""Flirty"""":2,""""Mischievous"""":1,""""Smirking"""":1,""""Smug"""":1}""","2025-07-29T22:55:09.295Z","","","","","","","LM_Y_006"
"AF_Y_001--bf60bfae-c954-4a17-b1cc-db7c0b17771d_1fae2.mp4","1fae2","31cc465b-2c13-4a12-ad04-f4e738358f09","false","Shocked","Surprised","""{""""Embarrassed"""":0,""""Gasping"""":1,""""Shocked"""":3,""""Surprised"""":3}""","2025-06-12T17:59:34.087Z","73f8aa99-322f-47ae-b25a-938f851ee199","false","Shocked","Surprised","""{""""Embarrassed"""":0,""""Gasping"""":0,""""Shocked"""":2,""""Surprised"""":1}""","2025-06-23T04:28:21.150Z","","","","","","","","","","","","","AF_Y_001"
"LF_Y_002--e0b66f73-3c0a-44b0-a462-3557d2bcf04b_1fae4.mp4","1fae4","c3f0a17e-1f66-4c24-bc2e-9d425fc26c79","false","Unsure","None","""{""""Confused"""":0,""""Disappointed"""":0,""""Indifferent"""":0,""""Unsure"""":1,""""Upset"""":0}""","2025-06-04T17:32:05.548Z","6905461d-ce95-483f-8b40-51088379cfd6","false","Unsure","Indifferent","""{""""Confused"""":0,""""Disappointed"""":0,""""Indifferent"""":0,""""Unsure"""":3,""""Upset"""":0}""","2025-06-04T22:08:28.527Z","968746ea-b16b-42b8-bd5f-4938d61abdd0","false","Confused","Upset","""{""""Confused"""":1,""""Disappointed"""":0,""""Indifferent"""":1,""""Unsure"""":0,""""Upset"""":3}""","2025-06-05T05:15:55.545Z","debad719-7e36-41b8-aa24-f5f1b5d6b2c7","false","Confused","Disappointed","""{""""Confused"""":2,""""Disappointed"""":1,""""Indifferent"""":0,""""Unsure"""":2,""""Upset"""":0}""","2025-06-06T04:03:02.876Z","LF_Y_002"
"AF_Y_001--669bbf99-c9e0-4a41-ab78-651a7e1f177e_1f644.mp4","1f644","263962e5-1f71-431b-bbad-4a5888dda7e8","false","Annoyed","Rolling eyes","""{""""Annoyed"""":2,""""Irritated"""":2,""""Rolling eyes"""":2,""""Sarcastic"""":1}""","2025-06-03T18:05:51.387Z","ffa4d79e-4465-4e00-933f-958d2e999b0b","false","Sarcastic","Annoyed","""{""""Annoyed"""":2,""""Irritated"""":2,""""Rolling eyes"""":1,""""Sarcastic"""":3}""","2025-06-03T22:56:57.502Z","ff108453-c565-4df8-b5c7-a07143b2bb94","false","Rolling eyes","Annoyed","""{""""Annoyed"""":2,""""Irritated"""":0,""""Rolling eyes"""":3,""""Sarcastic"""":0}""","2025-07-24T07:05:53.128Z","","","","","","","AF_Y_001"
"LF_Y_002--3bde0305-5f4a-408c-bf09-db287f45592d_1f624.mp4","1f624","2e9a54a9-056c-48c3-bdad-eacb3930b0cb","false","None","None","""{""""Angry"""":0,""""Annoyed"""":0,""""Frustrated"""":0,""""Furious"""":0}""","2025-06-30T15:59:26.914Z","fed1b8ad-afff-4ef9-8e82-51be423e4946","false","None","None","""{""""Angry"""":0,""""Annoyed"""":0,""""Frustrated"""":0,""""Furious"""":0}""","2025-07-10T23:25:32.278Z","f111ce48-a478-4175-afae-df50870529fb","false","None","None","""{""""Angry"""":0,""""Annoyed"""":0,""""Frustrated"""":0,""""Furious"""":0}""","2025-07-29T17:10:59.691Z","","","","","","","LF_Y_002"
"WF_Y_003--b0dc1945-a42b-42fe-a691-c2468dda91a4_1f624.mp4","1f624","42510fc6-e494-4d4e-9a78-d4c94afaf343","false","Annoyed","Frustrated","""{""""Angry"""":1,""""Annoyed"""":2,""""Frustrated"""":2,""""Furious"""":1}""","2025-06-03T05:01:14.738Z","df4cf658-b0c5-4746-827f-f8f93938377c","false","Frustrated","None","""{""""Angry"""":1,""""Annoyed"""":2,""""Frustrated"""":1,""""Furious"""":1}""","2025-06-10T21:18:48.075Z","82c2d001-399e-462b-bef8-77842854cd68","false","Angry","Frustrated","""{""""Angry"""":2,""""Annoyed"""":0,""""Frustrated"""":1,""""Furious"""":0}""","2025-07-29T18:29:14.501Z","","","","","","","WF_Y_003"
